-2.441765277221216723e-01
1.108750363896009894e+00
-7.592151725960870623e-01
-2.037484250928947027e-01
-8.992711376804746193e-01
5.539607211453683178e-01
-4.567955646115950952e-01
-7.284974739382404918e-01
2.423962807491062854e+00
1.130949223606450560e-01
