1.850276620381621884e+00,-8.048355188126330440e-01,-5.560309117600117368e-01,-2.516337257173390185e+00,-2.439547245070816106e-01,-1.492194424475580039e+00,-1.347939145242132986e+00,-2.124029689277904254e+00,-7.424182969264245813e-01,-1.711621701769213466e+00
5.078731454675937049e-03,-3.983556387328222037e-01,-3.878690361875775094e-01,-4.678918289711950784e-01,-6.045945885292060007e-01,1.092821094247040214e+00,-5.267833632197473914e-01,-1.843067250530562307e+00,1.979380686745561224e+00,1.800318329194773970e+00
2.499699890517913803e-01,1.688296504646930263e+00,-1.017923655722977883e-01,-5.567042781445663557e-01,8.956492225866032053e-02,1.919287876385987524e+00,3.068366445014745203e-01,2.146007325384943432e+00,-2.180844223348548550e+00,-1.115560628576088842e+00
9.807243603592565029e-02,-2.726089681885271454e-01,-3.146051671368947644e-02,-2.890590879332739505e-01,2.792789904156610103e-01,1.090619536177537707e+00,3.088371535238811916e-01,1.923298870414362538e+00,1.028481631473521229e+00,3.280820120618065938e-01
-1.018292231430987016e+00,4.784509655740843415e-01,-2.241118934318099831e-01,6.656689990587725259e-01,7.209965252302055205e-01,-1.429588441976593627e+00,2.090527753267184430e+00,4.732890166072707405e-01,-1.813270918021294920e+00,1.768420619630687973e+00
-4.288470691855739148e-02,2.868956292866339797e-02,4.549958255769570026e-01,1.801151396069403443e+00,-1.068978876046679238e-01,-1.410011192184185691e-01,-1.529608721140703897e-01,-6.485279662824083857e-03,5.168623069742231957e-01,-2.945242771653399094e-01
1.158492297512697666e+00,9.997419958632066672e-01,-1.108876573694841938e-01,-2.681560587157564957e+00,-9.783467813393442736e-01,-1.625164179744132298e+00,-5.866984398332720785e-01,-4.082278714965415500e-01,-2.140483096790907869e+00,-1.005207818436017142e+00
-3.248623550465447041e-01,-1.253514396141522491e+00,-6.291339661663613025e-01,1.427940521462934598e+00,8.939162297777940303e-02,1.079541468408302229e+00,1.564748384694176542e+00,2.703092993516551662e-02,2.108524102448193549e+00,-1.724478862715115746e+00
-2.166096080005872060e-01,7.234712404193610613e-01,4.509581991631503306e-01,4.731700712776862883e-01,-4.820744167445092931e-01,2.557509002231481698e-01,-2.893609691755998359e-01,-2.316603643770325793e-01,1.145402316569245516e+00,3.834007083232029434e-01
-2.240635507351254052e-01,-1.462267508978043917e+00,-3.008092050931543415e-01,8.316010144213004107e-01,6.343721761737587395e-01,-1.419510279461451807e+00,-9.949875194473853934e-01,3.411845053451709742e-01,-1.669320279250058048e-01,2.244156258679081528e+00
