5.417402112246738621e-01
1.068952999196747800e-01
-2.440708680856257029e+00
9.757841794935764868e-02
5.275761549253515925e-01
4.086787893337955335e-01
5.432167036567134843e-01
1.323317198195128330e-01
4.456470408428299668e-01
5.451088564360120348e-01
