6.464467242663394231e-01,3.334319985253488827e-01,-6.108592580599557786e-01,-8.907639285635173820e-01,-5.141938789769671114e-01,-7.825711382348330414e-01,7.881290302785783075e-02,6.764720621609195961e-01,2.815240729046666335e-01,5.047470936617012294e-01
-6.099351656116069713e-03,-9.295439904116672425e-01,-3.866357285510179653e-01,-1.663899054955549628e-01,-6.412759869201432039e-01,1.019387872810532558e+00,2.334967515468755750e-01,-8.882933702278370536e-01,-3.301381735765553938e-01,-3.268491003380331605e-01
1.677589667873674861e-01,3.614974386620563584e-01,-9.905271090221887120e-02,-2.356660821903168723e-01,-1.075619619782416381e-01,5.942706535319806083e-01,-3.606037423648676410e-01,6.562730252626216565e-01,8.786478968137477474e-02,-2.237172330559877298e-01
3.462354095349332028e-02,-6.079530271371910710e-02,-2.839966428537004511e-02,4.356195970973880116e-01,-4.541847565963401667e-01,-2.749731649210419154e-02,8.363826362663985201e-03,1.759950499592689843e-01,5.722913684216784924e-01,-4.447098698305973485e-01
-7.428786242369962711e-02,2.767982183610823155e-01,-2.219645118019532848e-01,2.658080807090077435e-01,7.811210412616604870e-01,-5.760095530017790288e-01,3.607820243296835927e-01,-6.181592829996380295e-02,-8.602231792954468936e-01,6.377450624158982340e-01
1.028575637261161857e+00,1.781675658355918734e-01,4.730365788619886325e-01,5.108792626915998475e-02,-3.322348645620263330e-01,-1.704776363595797706e-01,-4.758723829291931079e-02,-2.719413659157065566e-01,2.225944726845099364e-01,-1.545607198015186701e-01
5.701742704575674114e-01,1.047239226002853130e+00,-1.047895059829295483e-01,-2.515446449598726653e-01,-6.039346591386209884e-01,-1.329529036528274422e-01,-3.756731798137469963e-02,-1.260500339950838544e-01,-6.847705661864134097e-01,4.503370632263514195e-01
-1.964730658555439990e-01,-5.238426625156847871e-01,-6.282559717143741951e-01,-7.509713356696791076e-01,7.504299652452258718e-01,5.916629437799807434e-01,-3.114875212048835544e-03,-1.238106326969220100e-01,7.864725951007129900e-01,4.893889768195521239e-01
-2.816464791174735915e-01,-2.535039301988433746e-01,4.690106948530383124e-01,3.899701303238458094e-01,-6.721469250191333122e-01,-4.692144829084212154e-01,2.850362293429090088e-01,4.120512105298412137e-02,-4.308097354329951112e-01,-3.495165357223478653e-02
-3.538947583681816278e-01,-7.023803229682884508e-01,-2.982314499714857625e-01,-1.591708746103149275e-01,1.191717865015830879e+00,-7.160360089071190481e-01,-1.453989338042851187e-01,2.193062650417705040e-01,8.989683689705009473e-02,-2.244449802973458030e-01
