2.847439201305744128e+00
1.431956613534535183e+00
-6.946508781723700343e-01
9.894841424619560399e-02
1.980595140843264268e+00
2.383980094238758785e+00
-8.145051139317316391e-01
5.459532140944425294e-01
4.875923694742914094e-01
1.751447636419628973e+00
