6.838072652509399330e-01,4.390093748648473682e-01,-6.009004092654485207e-01,-9.642743399461481957e-01,-4.826272991477112972e-01,-1.013127328648465220e+00,8.121965629771792095e-02,7.575426091149073393e-01,-3.097210457496544361e-02,4.338220869891457609e-01
2.267609417565988883e-01,-6.933577597695510519e-01,-3.866483627405804535e-01,4.127665865698522119e-01,-8.210583603544162612e-01,9.153919167666784151e-01,2.179755477037734757e-01,-1.445603872605606632e+00,-1.031364944391222893e-01,-1.399375946671577997e-01
2.098775528371198962e-01,5.128055387755913186e-01,-9.935428033711658780e-02,-3.514946268194003576e-01,-2.955742744005679032e-02,7.890013765340829766e-01,-3.374958163721172855e-01,5.207153468835901133e-01,-7.008715683341693037e-02,9.156094141629370076e-02
4.811414360920659300e-02,-1.993247003065549972e-02,-2.849067024882622270e-02,3.306721271535570938e-01,-1.733569001163630663e-01,1.758651600289929673e-01,5.207914624752180838e-02,5.543094683306821341e-02,8.490482765021365452e-01,-8.542053536301001948e-01
-3.445222318155452546e-01,2.585007226655625101e-01,-2.219798396410965491e-01,1.940912616017608228e-01,5.735976366757084000e-01,-5.878419090636113342e-01,3.476966607123004316e-01,1.439187306268120137e-01,-5.359145184928717498e-01,7.367381963756604035e-01
1.134349317812886504e+00,2.385539144331681183e-01,4.646782927687672093e-01,-1.149988272267006145e-01,-1.913433021031872017e-01,-9.413662153691781942e-02,-7.377997761498353291e-02,-2.202054961157970669e-01,1.890351748261402121e-01,-2.685851743078225273e-01
6.895760857110169173e-01,1.115799891490214080e+00,-1.052998762762527851e-01,-3.928765504964445432e-01,-8.279643301007255651e-01,-2.870683298858757795e-02,-4.016106014790220280e-02,-2.292118013382118437e-03,-7.951994137209874580e-01,6.044393575484244829e-01
-2.544545301524756553e-01,-6.743710002644137669e-01,-6.282567039688404797e-01,-9.161893993575873640e-01,1.002341745391431171e+00,8.723378980954381579e-01,-6.541013796688133902e-03,-2.923541867643572600e-02,5.681774714081142541e-01,7.354470446198725364e-01
-5.656412667724888266e-01,-3.654331244369247167e-01,4.683495477323500467e-01,6.154067907891802580e-01,-8.807634399322840091e-01,-6.253489715452195119e-01,2.808088005102980511e-01,1.323199149844850042e-01,-4.760708212943854378e-01,-1.540408601375241326e-01
-2.926896559323393099e-01,-1.084506849149099006e+00,-2.982392255772360334e-01,-1.251240593579177052e-01,1.228467515458866233e+00,-1.072872257076548097e+00,-1.495823165854265890e-01,3.847495493104099995e-01,1.398220678179552534e-01,-5.122540049790030858e-01
