6.104011967956305407e-01,2.730154284427808165e-01,-6.155388548485032363e-01,-9.525586993713095474e-01,-5.439923883696412554e-01,-7.075908571064190022e-01,7.865673501903282239e-02,6.813058870514298038e-01,3.241603886293302206e-01,4.941720676451599736e-01
-7.318779912933050247e-02,-8.712070162748346558e-01,-3.866300436349780489e-01,-3.459451979714981418e-01,-6.144317467031361613e-01,1.043165460565850022e+00,2.382830992457449504e-01,-7.537920585127098061e-01,-4.053434545017748913e-01,-3.208771645616161350e-01
1.164783071976641660e-01,3.425809617721331524e-01,-9.893986696336866393e-02,-1.845120010435844227e-01,-1.214951618198914923e-01,5.882317700804404748e-01,-3.672607547471490319e-01,7.231564097385578815e-01,8.408745635460578016e-02,-2.417368679793850950e-01
9.651640406392787003e-03,-1.539499056611926819e-01,-2.836230558844333310e-02,4.837768910316404547e-01,-6.117423899560661127e-01,-6.046390758635621782e-02,-4.266160704189176332e-03,2.407038086191736481e-01,5.477556088009598589e-01,-3.760745710416087961e-01
-1.639377426348360631e-02,2.732833004310953884e-01,-2.219462021786126060e-01,3.027680809507802273e-01,8.784302699579445983e-01,-5.713112246719023180e-01,3.637865868999596297e-01,-1.102097242903052332e-01,-9.270141706848079588e-01,6.005936503253418435e-01
1.017579399537459350e+00,9.635662456635045447e-02,4.768138947926359172e-01,9.753496211094327129e-02,-3.376239628252470926e-01,-2.148335231738906226e-01,-4.358683345048455782e-02,-2.951075494503683228e-01,2.436636110602224958e-01,-1.810465424121453781e-01
5.085711972003013059e-01,1.022602492227859150e+00,-1.045631012535058885e-01,-2.170702794695391069e-01,-5.340440345680821377e-01,-1.493901680632701567e-01,-3.693288391830820000e-02,-1.311159754903263308e-01,-6.942113311619233507e-01,4.360248506908489530e-01
-1.713535134854787811e-01,-5.179744942313340150e-01,-6.282547357282890488e-01,-6.798916768691156687e-01,7.247073259919957211e-01,4.789474939642390794e-01,-2.181084772821676680e-03,-2.125190905000693686e-01,8.072649701405830713e-01,3.294377421416409546e-01
-9.001320723022004922e-02,-2.145948443794431781e-01,4.695080864209158489e-01,3.344929931457991668e-01,-6.190968442692179607e-01,-4.160691272529207230e-01,2.903648410324498608e-01,4.018195752558664097e-02,-3.595416951211209411e-01,1.452359110902009219e-02
-3.765558247240177181e-01,-5.230443083146791849e-01,-2.982283985721286279e-01,-1.506161096039702607e-01,1.177024770892592498e+00,-6.601234861899285544e-01,-1.446439176497396062e-01,1.147365276510779186e-01,1.138810976825163079e-01,-8.203211668947178736e-02
