-1.820707471022249280e-01,-7.325782180963857915e-02,-1.816479908987372882e-01,7.845674510479649921e-02,8.887352584713548165e-02,1.612672228570721789e-01,4.351077176731265039e-01,3.118689054135630467e-01,-2.640306598568825658e-01,3.346715830937182501e-01,2.014381132758913395e-01,6.320792426155508181e-02,-5.036391012040260240e-02,-4.099415889327278628e-01,1.700030763087637398e-01,-2.465993041271069552e-01,-3.486401132167818995e-01,4.987639771744539763e-01,3.351933855697819542e-02,3.467041089721586422e-01,2.839930951910586421e-01,-3.761859870981725251e-01,-2.162096159591259115e-01,1.371101610028800932e-01,4.739337552848902346e-01,6.715103791369825270e-02,2.260329633784904368e-01,3.621848952559058032e-01,3.513462636964281849e-03,4.752328931136171608e-01,-2.963773720881434093e-01,4.512119345203111642e-01,-2.363844087813521677e-01,-4.580623644946790196e-01,9.047529689689313981e-02,1.935629548019399127e-01,8.921456072158934214e-02,4.850644134569349619e-01,-9.996577528538512503e-02,-6.195769358098285329e-02,7.758957957630609192e-02,-1.292832874148381328e-01,4.586634348208561973e-01,-1.120206311329427218e-01,1.387670274344306454e-01,-2.328610228487319050e-02,-3.141159749236345222e-01,-2.362121813165391215e-01,1.688501676161368592e-01,-1.830667879585487212e-01,3.080849681659572625e-01,3.959782403801522799e-01,1.281685660589260145e-01,-9.257843278699262601e-02,-1.812347587873650578e-01,3.813005850165881450e-01,2.007009430264501404e-01,-5.141531452982084360e-02,1.225643231595984622e-01,-1.887458582414342778e-01,4.749157842691474896e-01,1.634646796191870921e-01,3.476851016329179228e-02,-1.740652634621887894e-03,-1.702652172292126731e-01,1.601804695853016602e-01,-4.904481937202722630e-01,2.852435040493329077e-01,-1.935103372598044325e-01,-2.292884692853124073e-01,-5.120057215386198957e-01,1.022187588220073995e-01,1.653003513688311443e-01,5.935436283948043457e-01,1.972491094453979188e-01,-8.126544031983323757e-02,1.666866312641945153e-02,-5.063970836227944528e-01,-4.414424259987648758e-01,-1.599999139697196870e-01,-1.098725631795172547e-01,2.093868098067022121e-01,6.633769093967256669e-02,4.905399544034342307e-01,-1.069137071429477892e-01,-3.586989359125302146e-01,3.752350085511273470e-01,-9.608218658224904063e-02,2.593897844897801175e-01,9.378523438531455661e-03,-3.602422956911489615e-01,1.163463133184231002e-01,-4.022789136085469508e-01,-7.206149382929951663e-01,-1.128364688579584635e-01,-9.841462673522307636e-01,-5.328453276050445497e-01,2.584317600956772543e-01,2.477521188650876061e-02,-1.299784667001525063e-01,-7.962401579988628852e-02,-2.516158267998023015e-02,2.799728631736211892e-01,5.979401488298941025e-01,3.604474858830749029e-01,7.053707908450471131e-02,-3.156674791936006641e-01,4.972133616693852343e-01,2.846485074891533795e-01,-2.110592272883337617e-01,-2.305642902884018353e-01,1.373439294590096393e-01,-4.002941065229405071e-01,3.933984512329538608e-01,-1.686232410253595826e-01,3.238361433022800551e-01,1.089984376848699005e-01,-6.587739985508218599e-01,-6.767824737215317743e-01,-6.385091333603939434e-01,-4.054255034450379713e-01,-1.492447770445752275e-01,-4.095731719111643798e-01,2.559442577665725360e-01,-7.846669060577414739e-04,-1.048120632411311121e-01,-2.375946615819204966e-01,3.594865867672757953e-01,-4.906537656531227004e-02,1.598788136711492835e-01,1.771722551173445792e-01,7.008927810164536365e-02,-3.876295694454823249e-01,5.581258522794201316e-01,-2.685857134277478964e-01,6.437797956291598789e-01,-3.250358571124724039e-01,-1.347778111979704152e-01,-1.227942273313583910e-01,-2.312873023692517405e-01,-4.185779523068490215e-01,-2.977571709917673504e-01,-4.617892470694108797e-01,7.034222469405976286e-02,-3.044333929902935942e-01,-1.703854700260358235e-01,-2.460629360695277823e-01,-5.864594822069148228e-02,1.271814326951031977e-02,-1.283976979067492086e-01,5.472402335457732248e-01,1.928489192434303112e-01,7.038891349621946569e-02,-1.607820408162698514e-02,5.246657036166779697e-02,2.208069093395100824e-01,-7.335199602032359267e-02,1.861453563516212439e-01,1.033777348698326770e-01,2.076865973856843739e-02,1.487107346251636819e-01,1.666048518058924899e-01,3.821114626992769964e-02,3.696248532863923020e-02,-1.156310119066200071e-01,2.350961102445906226e-01,4.667238287638789118e-01,9.662733378035845422e-02,-4.660361641197885429e-02,-4.267755414174992934e-01,-1.629163932556304409e-03,9.379338063220400701e-02,-2.219125865684719034e-01,4.886714540371943083e-01,-8.179145893578702864e-02,1.124437187560948653e-01,-2.475050925899765220e-01,-2.773835840917194401e-02,-1.889155094745771368e-01,8.342447549315361310e-02,2.465910165013377731e-01,3.455614935130860710e-01,1.151467907168969018e-01,2.763251549748805824e-01,-2.813309417429014636e-01,9.875038209743733364e-02,7.934372429592415066e-02,-6.282431675821445460e-02,-3.895342821389653765e-02,-2.605845782421402634e-01,4.610074191108369801e-01,3.266705842961240003e-01,8.713765877065419163e-01,8.787931827719306366e-01,-1.656517448498456557e-01,-1.701712052899217453e-01,-2.577456307725853879e-01,2.288307175965006990e-01,2.584152264595275250e-01,-7.135095448387103190e-01,-5.742071910334762830e-01,-6.067325257210015588e-01,-2.259207457104941696e-01,1.330764811706235118e-02,2.146136176393373396e-01,-3.562667964426985412e-02,-4.235541108968868956e-02,8.113429652850201457e-02,2.140016994215731549e-01,-1.913927509101960855e-01,1.572479168954340201e-01,7.922877555378683712e-02,3.889063550761427956e-01,-3.441365756359406891e-01,5.407243885520927051e-01,-2.563575150781011169e-01,9.580897907691206250e-02,4.185659915218608584e-01,1.571062093823162864e-01,8.550387962917485596e-02,1.548711398945041007e-01,5.097607902025361737e-01,1.463491614986551503e-01,-2.236109305996461516e-01,1.649994462948919383e-01,2.015377391158970077e-01,-1.172367923298187481e-01,1.716997893078868742e-01,-4.934782620537356834e-01,-8.637430893950090449e-02,-3.615981978308765998e-01,-1.217957950045342325e-01,-2.125222544250720547e-01,1.824013517387952366e-01,1.131253456630496868e-01,-8.755160707152014055e-02,1.389429992943956027e-01,1.538833050857759399e-01,1.097537380119829320e-01,2.080219285071915059e-01,3.064076920393342673e-01,3.203889333225823921e-01,-1.985503078531161980e-01,3.871615394659632670e-01,2.282077138037687594e-02,9.467127179933305936e-02,-3.233150383797656624e-01,5.865130703800970347e-01,4.309551404146084175e-01,3.315916903141246652e-01,3.508299128793510580e-01,-1.008396860871595552e-01,4.501118490269663264e-01,3.855240805412449845e-01,-3.928772126635868278e-01,-5.578893227102184049e-01,7.749610525516499593e-02,-9.017236115295116372e-01,1.028228267701381676e-01,9.577864049918301259e-02,8.685168201961683543e-02,-2.985492735819433308e-01,-2.044508358707941842e-01,1.885790062397235678e-01,-1.462647303714453284e-01,1.801471454049421161e-01,-4.295481911669631059e-02,-8.694514398068675654e-02,-3.519324561124106410e-01,-4.912082844451925306e-02,1.123048377598666846e-02,-6.020900293634141864e-02,1.276769481858263666e-01,2.873253877412829116e-01,1.056269559717376016e-01,1.459139045050633909e-01,2.069347100137005346e-01,7.070454732212274607e-01,8.600515506891193152e-02,2.023028794411340370e-01,1.310329919595473909e-02,-2.014160586081513438e-01,3.151561123710962531e-01,-5.586092272488291099e-01,-3.661595124748559527e-01,-9.424577236878816863e-03,-4.512720827548004632e-01,-8.627114601968412233e-02,8.831525583224471287e-02,2.371863428293461140e-01,3.871578176038650287e-01,1.689728273706448680e-01,1.727035059259874328e-01,7.101608853394525411e-02,-3.010335370628937079e-01,-6.954254230566101480e-01,-5.331816584658688463e-01,-4.223511293114410314e-01,-8.519122578379875188e-01,-6.371782276446497084e-01,-4.612102417393748599e-01,1.015679329955297139e-01,6.790169112186813516e-01,-2.941124124248168936e-01,-3.342605699723353307e-01,3.139217758258152635e-01,3.154415669773704689e-01,4.566872041470540489e-01,-3.427319743962835563e-01,2.410171526078909998e-01,1.842479705809640933e-01,1.355609804791486905e-01,-3.532097166255832588e-01,3.356705725351178393e-01,7.677634159666216207e-02,3.834886213554632856e-02,-7.484426182707650810e-01,-2.433204385751715493e-01,-1.504735272994757733e-01,-2.300821291593755924e-01,-1.756933085536031836e-01,1.572948755141454213e-01,-8.992139017652080180e-02,-4.795299491855829488e-01,-4.117823013774842278e-01,-6.520825112654826672e-02,-3.925704766236185472e-01,-2.660689959871427868e-01,-1.728465157445330247e+00,-1.800451348420164965e+00,-2.026460171800671173e+00,-1.389142018413080937e+00,-1.288459683803496514e+00,-4.328148739639599007e-01,-3.613776509977996432e-02,3.006616211929660776e-01,4.780423459151679766e-01,-8.249995268319668118e-02,1.267302883813510306e-01,7.510895674257699051e-02,-4.936106727422343576e-01,-5.933380381450878982e-01,2.067385619791913820e-01,-3.680672440376462351e-01,5.366632475524020229e-01,-5.461171340182085360e-02,-4.793211142581253054e-02,-7.961460882298709851e-02,6.079788800044416686e-02,-1.702318423180829545e-03,-1.790206690327485195e-01,-1.686326104655370417e-01,-2.452567340709978227e-01,-1.344044954326478747e-01,-7.991774099166276679e-02,-3.071871014479297668e-01,3.253570288041784941e-02,-1.041528064552755400e-01,-8.824018052129392053e-01,-1.105126334478053529e+00,-9.693016942393740676e-01,-4.524319127345574620e-01,-2.752913261633854747e-01,-4.634720012864086969e-01,-2.602371470800958209e-01,-9.868752442362173360e-02,2.935234368424018969e-01,-4.088833533237701823e-01,-3.608294052065104118e-01,-2.942610529494829076e-03,-2.315491210069926808e-02,4.494565576196717371e-01,-3.242783917320044007e-01,-1.852133176120372982e-01,4.619461778438627153e-01,9.934254209119115775e-02,6.704304092757756850e-02,-1.079816985953069852e-01,4.792839466277585420e-02,2.533644440551366395e-01,-4.095227213292193524e-01,2.951011287489647625e-02,-1.571196218315128179e-01,4.608430860864794545e-03,-3.851348964197939123e-02,-1.088945916130468483e-01,-8.920720759520522902e-02,4.607572376554941451e-02,-4.879928080806363311e-01,-4.640273180308837619e-01,1.736748626920509297e-01,-9.130844722639576416e-02,1.625854400271395106e-01,-1.222481529965246810e-01,4.628439351963102577e-02,7.638753678589141338e-02,-2.829964952590945104e-02,-1.114702529742574860e-01,5.460396700649063906e-01,-1.678960207152453976e-01,5.106842542807796814e-01,-2.218147372174970877e-01,1.596321327593983319e-01,-2.289968294150815098e-01,-7.446655410467963032e-02,-2.701439400046014017e-01,-2.739766415531331711e-01,2.606605131135817932e-01,-3.154425622947910068e-01,-4.169922866843465137e-01,-2.176882709174226549e-01,-4.953162737215012490e-02,-1.913476489370232736e-01,8.428748982364756004e-02,-3.641483860922756916e-02,3.066597165699019301e-01,6.004979846996357784e-01,5.216981176717158143e-03,3.205194583434670674e-01,-6.784967088814966574e-02,-1.954544346188021031e-01,-4.888726637446383361e-01,-3.687530469104418063e-01,-6.565822931499732951e-01,-6.785997613397387607e-02,-3.201985530167825861e-02,-3.955341317227495379e-02,5.181615416402923779e-01,2.467492784466699118e-01,3.482667741529555938e-01,1.786022153837784621e-01,-3.371191750488333749e-01,3.730330521350749273e-01,-1.816912858274259412e-01,-1.320194085101934929e-02,-1.143036013610157081e-01,3.457096746708294699e-01,1.095820379571879472e-01,4.872778607139495177e-01,-5.320496434392516516e-01,6.598805101741329893e-02,9.579777266656895607e-02,-8.041730686606362033e-01,7.136306480399649821e-02,2.269070949804807280e-01,-1.024082895252739212e-01,5.518627137009260442e-02,4.240617745856326004e-01,-3.628409600646609334e-01,1.567516818475972185e-01,-5.791119317656857890e-02,6.149307341156636658e-02,-6.777434145511664898e-01,6.468720630191071574e-01,-7.212846426557536494e-01,-1.770601933088393823e-02,-1.153426903002298942e-01,2.161424624518680504e-02,-1.786668953441210572e-01,3.550417646765473799e-03,-6.107943134876356317e-02,-3.831433190002822564e-01,2.340876375845876989e-01,-2.477960581406397633e-01,-1.993542882726019594e-02,-3.338069358523011454e-01,-7.506276350347009796e-01,3.231396864282282122e-01,3.247667029187497056e-01,-2.727819361065008663e-01,3.350377701231943006e-01,-2.990110178472926705e-01,3.712064905071632559e-01,-3.832338035550669764e-01,-2.128780102760547410e-01,2.903318791386296782e-01,3.274074177572240396e-01,-3.367981267019085762e-02,8.841395585549763347e-02,1.158467232137629088e-01,-5.564567999738195825e-01,-3.407215943896661769e-02,2.208410316234343251e-01,-1.843715665991669528e-01,3.826109697731137627e-01,-1.267656471706270493e-01,2.438190036817022843e-01,-1.984150808074598427e-01,-1.014324502762940922e-01,3.835910166689716072e-01,-8.338244477845760394e-02,1.801623466481107327e-01,-3.190661220711796808e-01,1.383797654344506300e-01,4.597365507069971491e-01,-2.789280112959218183e-01,-3.513430221113468255e-01,1.234856455247158175e-01,-7.597387840229974723e-03,-2.760871244075353004e-01,-1.357969031304343821e-01,-5.929427714317916376e-01,-1.862628128407854966e-01,-2.574590513818866278e-01,4.157725195924721895e-03,1.808820437286854377e-01,-2.216046776558817377e-01,-3.529999452571219165e-01,1.104078239511492067e-02,-1.104624579577096755e-01,-1.891069391769112720e-02,-1.234022912940031524e-01,-3.793712965940941872e-01,-2.751880082170688954e-02,-2.984113269523510081e-01,-5.237293407584936444e-01,-3.329130509605586763e-01,-4.629911541902375083e-01,8.336062431496117642e-02,-1.206586413939658153e-01,-1.684774952386587088e-01,1.025307158740717123e-01,1.773112482057595252e-01,1.294258831089381001e-01,3.152297532754954057e-01,-6.693464735711361635e-02,-1.665851455955281004e-03,-6.947710843146073789e-02,1.497475770768730806e-02,-4.455558842517405860e-01,-3.880740138009254880e-01,2.459323528431978656e-01,1.457321570027853008e-01,1.667938132975497478e-01,1.090346352914135786e-01,1.400821980076494555e-01,3.264879399067730503e-01,-1.108018592321863005e-01,1.111503312151603140e+00,1.320807863853028508e-01,-5.549136520072399659e-01,-7.399309648676945239e-02,-2.356277645537005749e-01,-3.005514654987850864e-02,-2.906665185980718547e-01,4.052461273652530060e-02,-1.078643672484880245e-01,2.791285630183011346e-01,1.679640143069424663e-01,1.625497450652317322e-01,7.332517879678979167e-02,1.595563983357921600e-01,2.619093687030593642e-01,1.865705987155735768e-01,7.407652070538864320e-02,-3.400113541208111406e-02,3.746032216182751950e-01,4.186228670366647364e-01,-4.159069343004903052e-01,3.688686835384265283e-02,-2.705574975749491795e-02,-4.482525472139606837e-01,2.494103300695898473e-01,-2.902852119759675303e-02,1.839133288706612870e-02,1.380149000919932969e-03,-1.615664829696474292e-01,-8.513587353265872695e-03,2.326003274308030555e-01,3.660844546176709180e-01,2.080370842236841933e-01,2.377232969821647945e-01,-6.884927131055156024e-02,3.472710376977193314e-01,8.551911193190150917e-02,-1.849744773458830704e-01,2.662606510511584812e-01,-1.826544955043183927e-01,2.916584757702905262e-01,1.873817492069096147e-01,2.323611373291517568e-01,4.862449248860510331e-01,5.219779643440192185e-01,1.052100784213925833e+00,1.946638251098992828e-02,1.528190030524221310e-01,-1.275883060680692571e-01,-3.554248657671761902e-01,1.949166035553413501e-01,2.387867692321561999e-02,-1.209015743783946883e-01,1.941469703794813928e-02,4.525854708003134719e-01,-4.863655116417171624e-03,-1.228891202417043971e-01,1.017022565734189421e-01,1.763723073079419973e-02,-7.146452110393340662e-02,-3.182641885715540297e-01,1.912724269434296354e-01,-9.890436790739652595e-02,7.213756043090650827e-02,6.465894024508572757e-02,3.202085557710847574e-01,2.974465248494196912e-01,5.318368568621020115e-02,2.877550699480616037e-01,3.546149136832859455e-02,3.290678803152574661e-01,3.792410567115240827e-01,8.415874945177661548e-01,-2.156988508678013214e-02,4.086005787685154655e-01,-1.644531408080812385e-01,-3.543190499233590529e-01,1.677460856665398126e-01,-5.503031436999683557e-02,-2.087977058055438817e-01,2.856027201599443434e-03,2.953805632291515715e-01,5.864359564803132280e-02,1.040247528069583316e-01,-2.027248501908689160e-01,-8.917401116974392472e-02,1.174525764759493801e-01,-4.378873188892582619e-02,2.936108711195896115e-01,7.655607023570801598e-03,3.664049413167670410e-01,-7.362195017570130617e-02,3.311270812323129920e-01,-8.260406698112628121e-02,3.339879957927388565e-02,-1.496562411386350988e-01,2.832774131158347641e-01,1.318844600667903322e-01,3.052685093704852748e-01,4.085836414338686051e-01,5.326243322008746839e-01,6.578397446137428384e-01,3.782483773965643614e-01,4.952092501266177615e-01,-2.603902502266280394e-01,3.804399064167791195e-02,4.736907954195891390e-01,-5.940340564574408955e-02,2.744075660963921082e-01,-3.649674671126804104e-01,4.784890246194491437e-01,1.846391423494033943e-02,4.603404645569360021e-01,-3.488341814683437736e-01,6.613927370698667596e-02,1.269344294712564103e-01,-2.113482746044069160e-01,3.160928847563185262e-01,-1.593138953347596753e-01,-3.564922887496712600e-01,4.850164402349117498e-01,-1.834397823411753614e-01,3.413104574390497525e-01,3.413004430636215614e-01,-3.074020520045001592e-01,2.230930682983605640e-01,2.424618670599645517e-02,2.034813225782192148e-01,3.232329941843861687e-01,-9.123132616782511639e-02,-3.378150715872122456e-01,5.983224910142317388e-01,-3.810865816110901583e-01,2.270300322400451432e-01,-1.690123922050006389e-01,-2.386785342302537583e-01,-4.811125190860632284e-01,7.479878517992029352e-02,2.328853047613852201e-01,-3.186557578758689724e-01,-1.580841585713587960e-01,6.021575389162296954e-01,2.217812993544270028e-02,5.032687939209444794e-01,5.229787629595697429e-02,3.060436976698601153e-01,8.730950181672668398e-02,2.286582637756510439e-01,6.015399408867038583e-02,-6.029886526336994748e-03,6.625876922104481041e-04,3.745586644882445415e-01,4.881698281656616789e-01,7.452029021751969962e-02,2.454226930859641775e-01,3.815242520913281754e-01,2.781214831128436815e-02,-1.375058741920871797e-01,-1.608709506884170026e-01,1.005814453963787825e-01,2.459701358331958521e-01,9.044230993965074461e-02,-2.737741428124152998e-01,3.282691149763856675e-01,-4.441693761688100817e-01,6.186951023246791553e-02,1.138086101331244916e-02,1.185295480566689874e-01,3.076179809041312274e-01,-6.793167824554914580e-02,5.140335475882183008e-02,4.083668210461522952e-01,4.623758615799707788e-02,1.686971789798751842e-01,2.264405774686208961e-01,4.472309677675921358e-01,-2.508965221119673905e-01,7.670010770297217562e-01,3.613536205041050220e-01,3.201768288564135756e-01,4.012959856372959599e-01,6.666502763081890715e-01,4.358149047622660310e-01,3.809508790718255100e-01,3.109651973222845034e-01,8.463700523412348575e-01,6.039123070694732975e-01,-4.354989495828399670e-01,-5.695620544740563618e-02,4.330244712129620588e-01,8.862511528380745407e-02,3.396952792369114515e-01,2.549951999542919845e-01,3.242460798060986527e-01,4.116270137920914896e-01,-4.154470276255986527e-01,-4.122557271464694639e-01,-1.720365883555301789e-01,-6.556797329786483441e-01,1.194497412356253646e-01,-3.831753555633243824e-02,-1.521549095578342559e-01,2.771746388237872893e-01,2.433975445125294290e-01,6.079121658807322692e-01,4.647236217187903362e-01,1.484829652823037582e-01,-3.021095412319735329e-02,5.117982229183946907e-02,5.811036826575217695e-01,-2.341207991039451208e-01,2.437471590921559128e-01,-5.711979305093865811e-02,-1.513664770186777253e-01,-4.511881954135265604e-01,4.899802422370647115e-01,-4.997494441024185052e-01,2.235322290823532621e-01,1.701476076164546436e-01,-3.909288722515118497e-01,1.090915499839580916e-01,-4.025680740611830011e-01,7.500556292855475871e-02,2.361523535956867592e-01,2.558457315469243598e-01,1.855864030017346233e-01,3.236518663258964312e-01,2.124277095426148343e-01,-1.077143443333077738e-01,-1.752169664780383329e-01,5.067567477658420083e-01,-4.831456763430067025e-01,-1.331619193233229415e-01,-3.122122161464658818e-01,4.755614397775093649e-01,-4.445755634366215792e-01,-1.947643290169372987e-01,1.919804500754037913e-01,-3.697337706611112385e-01,2.775400416706391149e-01,-3.885081355821088517e-02,1.344000881201109499e-01,3.902239187862541758e-01,2.535016572510075950e-01,-2.182432083408938350e-01,4.273140974703117934e-01
